Year,S&P Composite,Dividend,Earnings,CPI,Long Interest Rate,Real Price,Real Dividend,Real Earnings,Cyclically Adjusted PE Ratio
1898-03-31,4.65,0.185,0.32,6.755342479,3.3083333333333,169.37996719737,6.7387728884974,11.656255807131,18.042174923469
1898-04-30,4.57,0.1867,0.3233,6.755342479,3.2875,166.46590324558,6.8006967474728,11.776460945142,17.705089426412
1898-05-31,4.87,0.1883,0.3267,7.231071736,3.2666666666667,165.72298771895,6.4077286627267,11.11739221515,17.595635274513
1898-06-30,5.06,0.19,0.33,6.755342479,3.2458333333333,184.31454495025,6.9209018854838,12.020513801103,19.544817480548
1898-07-31,5.08,0.1917,0.3333,6.660193388,3.225,187.68662967839,7.082584037273,12.314164108623,19.858943014167
1898-08-31,5.27,0.1933,0.3367,6.660193388,3.2041666666667,194.70640519785,7.1416979363843,12.439781144235,20.544915179153
1898-09-30,5.26,0.195,0.34,6.660193388,3.1833333333333,194.33694332841,7.2045064541901,12.561703561152,20.442732862691
1898-10-31,5.15,0.1967,0.3433,6.660193388,3.1625,190.27286276451,7.2673149719958,12.683625978069,19.947199825774
1898-11-30,5.32,0.1983,0.3467,6.660193388,3.1416666666667,196.55371454508,7.3264288711071,12.80924301368,20.527416324811
1898-12-31,5.65,0.2,0.35,6.755342479,3.1208333333333,205.80576659465,7.2851598794566,12.749029789049,21.403631985448
1899-01-31,6.08,0.2008,0.3608,6.755342479,3.1,221.46886033548,7.3143005189745,13.14242842254,22.932807416487
1899-02-28,6.31,0.2017,0.3717,6.945632562,3.1041666666667,223.54966212795,7.1457950635829,13.168527640723,23.04811754998
1899-03-31,6.4,0.2025,0.3825,6.945632562,3.1083333333333,226.73816760997,7.1741373345341,13.551148298564,23.279682245509
1899-04-30,6.48,0.2033,0.3933,7.040773554,3.1125,226.47021492321,7.1051535021432,13.745483877978,23.152421525686
1899-05-31,6.21,0.2042,0.4042,7.040773554,3.1166666666667,217.03395596807,7.1366076986603,14.126429146907,22.091269360834
1899-06-30,6.07,0.205,0.415,7.135922645,3.1208333333333,209.31243047408,7.0690359550555,14.31048742121,21.212091925047
1899-07-31,6.28,0.2058,0.4258,7.231071736,3.125,213.70438662732,7.0032424789652,14.489701883107,21.561425634523
1899-08-31,6.44,0.2067,0.4367,7.326212727,3.1291666666667,216.30313083318,6.9425244011209,14.667636216592,21.726237373055
1899-09-30,6.37,0.2075,0.4475,7.611651901,3.1333333333333,205.92874685902,6.7080400271972,14.466736926124,20.591140514114
1899-10-31,6.34,0.2083,0.4583,7.706792893,3.1375,202.42867515189,6.6507717719462,14.632975050806,20.153713460687
1899-11-30,6.46,0.2092,0.4692,7.801941983,3.1416666666667,203.74467388551,6.5980473338775,14.798297366421,20.196457520802
1899-12-31,6.02,0.21,0.48,7.897091074,3.1458333333333,187.57968739617,6.5434774673082,14.956519925276,18.5126496436
1900-01-31,6.1,0.2175,0.48,7.897091074,3.15,190.07244071705,6.7771730911407,14.956519925276,18.674275362445
1900-02-28,6.21,0.225,0.48,7.992232066,3.1458333333333,191.19651742855,6.9274100517591,14.778474777086,18.703797417251
1900-03-31,6.26,0.2325,0.48,7.992232066,3.1416666666667,192.7359418845,7.1583237201511,14.778474777086,18.775793421238
